region,course_title,layout_title,course_code,layout_kind,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,ref_url
岐阜県,恵那峡CC梅,恵那峡カントリークラブ梅,C001789,all,4,5,3,4,4,4,3,4,5,,,,,,,,,,
岐阜県,恵那峡CC竹,恵那峡カントリークラブ竹,C001788,all,4,5,4,3,4,4,3,5,4,,,,,,,,,,
岐阜県,恵那峡CC松,恵那峡カントリークラブ松,C001787,all,5,4,4,3,4,4,3,4,5,,,,,,,,,,
岐阜県,大垣CC,大垣カントリー倶楽部,C001790,out+in,5,4,5,3,4,3,5,4,4,4,3,4,3,5,3,4,5,4,
岐阜県,各務原CC,各務原カントリー倶楽部,C001791,out+in,4,4,3,5,4,4,3,4,5,4,4,4,3,5,3,4,4,5,
岐阜県,上石津GC,上石津ゴルフ倶楽部,C001792,out+in,4,4,5,4,3,4,3,4,5,4,4,3,4,4,3,5,5,3,
岐阜県,岐阜CC,岐阜カンツリー倶楽部,C001794,out+in,4,4,5,3,4,3,4,5,4,5,4,3,4,3,4,5,4,4,
岐阜県,岐阜稲口GC,岐阜稲口ゴルフ倶楽部,C001793,out+in,4,4,4,5,3,5,3,4,4,5,3,4,4,4,3,5,4,4,
岐阜県,岐阜北CC北,岐阜北カントリー倶楽部北,C001797,all,5,3,4,4,3,4,4,4,4,,,,,,,,,,
岐阜県,岐阜北CC西,岐阜北カントリー倶楽部西,C001795,all,4,3,4,5,3,4,4,5,4,,,,,,,,,,
岐阜県,岐阜北CC東,岐阜北カントリー倶楽部東,C001796,all,4,4,3,4,5,4,3,4,5,,,,,,,,,,
岐阜県,岐阜国際CC,岐阜国際カントリー倶楽部,C001798,out+in,4,4,3,5,5,3,4,4,4,5,4,4,3,5,4,3,4,4,
岐阜県,岐阜スプリングGC,岐阜スプリングゴルフクラブ,C001799,out+in,4,4,3,4,5,4,3,5,4,4,4,3,5,4,4,4,3,5,
岐阜県,岐阜関CC西,岐阜関カントリー倶楽部西,C001801,out+in,5,4,4,3,4,4,3,5,4,4,4,5,4,3,4,5,3,4,
岐阜県,岐阜関CC東,岐阜関カントリー倶楽部東,C001800,out+in,5,3,4,4,3,4,5,4,4,5,4,3,4,3,5,4,4,4,
岐阜県,岐阜羽島GC,岐阜羽島ゴルフクラブ,C001888,all,3,3,3,4,3,4,3,4,3,,,,,,,,,,
岐阜県,ぎふ美濃GC,ぎふ美濃ゴルフ倶楽部,C001803,out+in,5,4,4,4,4,3,4,3,5,4,4,4,4,3,4,5,3,5,
岐阜県,岐阜本巣CC,岐阜本巣カントリークラブ,C001804,out+in,4,4,3,5,4,4,4,3,5,4,4,4,3,5,4,4,3,5,
岐阜県,クラウンCC西,クラウンカントリークラブ西,C001886,all,4,4,5,3,4,3,4,5,4,,,,,,,,,,
岐阜県,クラウンCC東,クラウンカントリークラブ東,C001887,all,4,5,4,3,4,4,3,5,4,,,,,,,,,,
岐阜県,グリーンヒル関GC,グリーンヒル関ゴルフ倶楽部,C001806,out+in,4,3,4,4,4,5,4,3,5,4,3,4,5,4,5,3,4,4,
岐阜県,ｸﾞﾘｰﾝﾋﾙ瑞浪GC,グリーンヒル瑞浪ゴルフ倶楽部,C001807,out+in,4,4,4,3,4,5,3,5,4,5,3,4,4,3,4,5,4,4,
岐阜県,ｸﾚｾﾝﾄﾊﾞﾚｰCCﾐﾉｶﾓ,クレセントバレーカントリークラブ美濃加茂,C001805,out+in,4,4,3,5,3,4,4,5,4,4,5,3,4,4,4,5,3,4,
岐阜県,下呂CC,下呂カントリークラブ,C001808,out+in,5,3,4,3,5,3,5,4,4,5,3,4,4,3,5,5,3,4,
岐阜県,小萱ﾁｪﾘｰｸﾘｰｸCC,小萱チェリークリークカントリークラブ,C001809,out+in,4,4,4,3,5,4,3,4,5,4,5,3,4,4,4,3,4,5,
岐阜県,こぶしGC,こぶしゴルフ倶楽部,C001810,out+in,4,3,5,4,4,4,3,4,5,4,4,5,3,4,4,4,3,5,
岐阜県,ｺﾞﾙﾌ5Cみずなみ,ゴルフ５カントリーみずなみコース,C001858,out+in,4,5,4,3,5,4,4,3,4,5,4,3,4,4,3,5,4,4,
岐阜県,さくらCC,さくらカントリークラブ,C001811,out+in,4,3,5,4,4,4,5,3,4,4,3,4,5,4,4,3,4,5,
岐阜県,笹平CC,笹平カントリー倶楽部,C001812,out+in,4,3,5,4,3,5,4,4,4,4,4,4,4,5,3,4,5,3,
岐阜県,サンクラシックGC,サンクラシックゴルフクラブ,C001813,out+in,4,4,3,4,5,4,4,3,5,4,4,3,5,4,3,5,4,4,
岐阜県,三甲GC谷汲C,三甲ゴルフ倶楽部谷汲コース,C001828,out+in,5,4,4,3,4,5,3,4,4,4,4,4,3,5,4,4,3,5,
岐阜県,シーダーヒルズCC,シーダーヒルズカントリークラブ,C001814,out+in,5,4,3,4,4,4,4,3,5,4,5,3,4,4,4,5,3,4,
岐阜県,荘川高原CC,荘川高原カントリー倶楽部,C001815,out+in,5,4,3,5,4,4,4,3,4,4,5,4,3,4,5,4,3,4,
岐阜県,新陽CC,新陽カントリー倶楽部,C001818,out+in,4,4,5,4,3,5,3,4,4,4,4,3,4,5,4,3,4,5,
岐阜県,瑞陵GC,瑞陵ゴルフ倶楽部,C001821,out+in,5,4,3,5,4,4,3,4,4,4,4,4,5,4,3,4,3,5,
岐阜県,ｽｶｲﾗﾝﾄﾞ白鳥高原R,スカイランド白鳥高原リゾート,C001817,out+in,4,3,5,4,4,4,4,3,5,5,4,4,4,4,3,4,3,5,
岐阜県,鈴蘭高原CC,鈴蘭高原カントリークラブ,C001819,out+in,4,3,5,4,4,4,3,4,5,4,4,3,4,4,5,3,5,4,
岐阜県,ｽﾌﾟﾘﾝｸﾞﾌｨｰﾙﾄﾞGC,スプリングフィールドゴルフクラブ,C001820,out+in,4,4,3,4,5,4,3,4,5,4,3,4,4,5,4,3,5,4,
岐阜県,関ヶ原CC,関ヶ原カントリークラブ,C001822,out+in,4,3,5,4,4,3,5,4,4,5,4,3,4,4,4,3,4,5,
岐阜県,ｾﾝﾄﾌｨｰﾙﾄﾞCC,セントフィールドカントリー倶楽部,C001823,out+in,4,3,4,4,5,4,5,3,4,4,4,3,4,5,4,3,5,4,
岐阜県,高富GCEAST,高富ゴルフ倶楽部EAST,C001825,all,5,3,5,4,4,5,3,3,4,,,,,,,,,,
岐阜県,高富GCWEST,高富ゴルフ倶楽部WEST,C001824,all,4,3,4,4,5,4,3,4,5,,,,,,,,,,
岐阜県,多治見CC,多治見カントリークラブ,C001826,out+in,4,5,3,4,4,4,3,5,4,4,3,4,4,5,3,4,4,5,
岐阜県,多治見北GC,多治見北ゴルフ倶楽部,C001827,out+in,5,3,4,4,4,3,5,4,4,5,4,4,3,4,4,3,4,5,
岐阜県,中部国際GC,中部国際ゴルフクラブ,C001829,out+in,4,5,4,3,4,3,4,4,5,5,3,4,4,4,4,3,4,5,
岐阜県,ﾃﾞｲﾘｰ郡上CCLake,デイリー郡上カントリー倶楽部Lake,C001831,all,4,4,5,3,4,4,4,5,3,,,,,,,,,,
岐阜県,ﾃﾞｲﾘｰ郡上CCMount,デイリー郡上カントリー倶楽部Mountain,C001832,all,4,4,3,5,4,4,5,3,4,,,,,,,,,,
岐阜県,ﾃﾞｲﾘｰ郡上CCRiver,デイリー郡上カントリー倶楽部River,C001830,all,5,4,3,4,5,3,4,4,4,,,,,,,,,,
岐阜県,デイリー瑞浪CC,デイリー瑞浪カントリー倶楽部,C001833,out+in,4,4,3,5,4,4,3,4,5,4,3,5,4,4,4,4,3,5,
岐阜県,TOSHINGC Central,TOSHIN Golf Club Central Course,C001834,out+in,5,3,4,4,4,3,4,4,5,4,4,3,5,4,4,4,3,5,
岐阜県,TOSHINｻｸﾗHGCｶﾒﾘｱ,TOSHIN さくら Hills Golf Club カメリア,C001836,all,4,3,5,4,4,5,4,3,4,,,,,,,,,,
岐阜県,TOSHINｻｸﾗHGCﾁｪﾘｰ,TOSHIN さくら Hills Golf Club チェリー,C001835,all,5,3,4,4,5,4,3,4,4,,,,,,,,,,
岐阜県,東建塩河CC北楓,東建塩河カントリー倶楽部北かえで,C001838,all,4,4,3,4,4,5,4,3,5,,,,,,,,,,
岐阜県,東建塩河CC南東椿,東建塩河カントリー倶楽部南東つばき,C001839,all,4,3,4,5,4,4,3,5,4,,,,,,,,,,
岐阜県,東建塩河CC西欅,東建塩河カントリー倶楽部西けやき,C001837,all,4,3,4,5,3,4,4,5,4,,,,,,,,,,
岐阜県,東濃CC,東濃カントリー倶楽部,C001840,out+in,4,4,4,4,3,4,5,3,5,4,4,4,3,5,3,4,5,4,
岐阜県,中仙道GC,中仙道ゴルフ倶楽部,C001841,out+in,4,5,3,4,4,4,3,4,5,5,4,3,4,4,5,4,3,4,
岐阜県,長良川CC,長良川カントリー倶楽部,C001842,out+in,3,3,4,3,4,4,3,3,4,3,4,3,4,3,3,4,4,3,
岐阜県,名古屋ヒルズGC,名古屋ヒルズゴルフ倶楽部ローズコース,C001843,out+in,4,5,3,4,3,4,5,4,4,4,4,4,3,5,4,3,4,5,
岐阜県,日本ラインGC西,日本ラインゴルフ倶楽部西,C001845,out+in,5,4,4,4,3,5,3,4,4,4,3,4,4,5,4,4,3,5,
岐阜県,日本ラインGC東,日本ラインゴルフ倶楽部東,C001844,out+in,5,4,3,5,4,3,5,3,4,4,4,4,4,3,5,3,4,5,
岐阜県,ﾆｭｰｷｬﾋﾟﾀﾙGC,ニューキャピタルゴルフ倶楽部ジャック・ニクラウスコース,C001846,out+in,4,4,3,5,3,4,4,4,5,4,5,4,3,4,5,3,4,4,
岐阜県,花の木GC,花の木ゴルフクラブ,C001847,out+in,4,4,5,4,3,4,4,3,5,5,4,4,3,4,3,4,5,4,
岐阜県,飛騨数河CC,飛騨数河カントリークラブ,C001848,out+in,5,4,3,4,5,4,4,3,4,4,4,3,4,5,4,5,3,4,
岐阜県,飛騨高山CC,飛騨高山カントリークラブ,C001849,out+in,4,3,5,4,3,4,4,4,5,4,3,5,4,4,3,4,4,5,
岐阜県,日吉ハイランドC,日吉ハイランド倶楽部,C001850,out+in,4,4,5,3,4,4,3,4,5,4,4,3,5,4,4,4,3,5,
岐阜県,ﾌｫｰﾃｨｰﾝﾋﾙｽﾞCC,フォーティーンヒルズカントリークラブ,C001851,out+in,5,4,3,4,5,3,4,4,4,4,5,3,4,4,5,3,4,4,
岐阜県,ﾌｫﾚｽﾄみずなみCC,フォレストみずなみカントリークラブ,C001861,out+in,4,3,4,5,4,3,5,4,4,5,3,5,4,4,3,4,4,4,
岐阜県,富士C可児CｶﾆG織,富士カントリー可児クラブ可児ゴルフ場織部コース,C001878,out+in,5,3,4,4,3,4,5,4,4,4,4,3,5,4,4,5,3,4,
岐阜県,富士C可児CｶﾆG黄,富士カントリー可児クラブ可児ゴルフ場黄瀬戸コース,C001879,out+in,5,4,4,3,5,4,4,3,4,5,3,4,4,3,4,5,4,4,
岐阜県,富士C可児CｶﾆG志,富士カントリー可児クラブ可児ゴルフ場志野コース,C001880,out+in,4,5,4,3,4,4,3,5,4,4,3,5,4,4,3,4,5,4,
岐阜県,富士C可児CﾐﾉG中,富士カントリー可児クラブ美濃ゴルフ場中コース,C001854,all,5,3,4,4,3,4,5,4,4,,,,,,,,,,
岐阜県,富士C可児CﾐﾉG西,富士カントリー可児クラブ美濃ゴルフ場西コース,C001853,all,4,4,3,5,4,4,5,3,4,,,,,,,,,,
岐阜県,富士C可児CﾐﾉG東,富士カントリー可児クラブ美濃ゴルフ場東コース,C001855,all,4,4,3,4,4,4,5,3,5,,,,,,,,,,
岐阜県,ベルフラワーCC,ベルフラワーカントリー倶楽部,C001856,out+in,5,4,4,3,4,5,4,3,4,4,3,5,4,4,4,3,5,4,
岐阜県,法仙坊GC,法仙坊ゴルフ倶楽部,C001857,out+in,5,4,3,4,5,4,4,3,4,5,4,3,4,3,4,4,4,5,
岐阜県,美岳CC伊吹,美岳カントリークラブ伊吹,C001862,all,5,4,4,4,3,4,4,3,5,,,,,,,,,,
岐阜県,美岳CC恵那,美岳カントリークラブ恵那,C001864,all,5,3,4,4,3,4,4,4,5,,,,,,,,,,
岐阜県,美岳CC御岳,美岳カントリークラブ御岳,C001863,all,5,4,4,3,5,3,4,3,5,,,,,,,,,,
岐阜県,美濃白川GC飛水峡,美濃白川ゴルフ倶楽部飛水峡コース,C001865,out+in,5,4,3,4,4,3,4,5,4,5,4,3,4,4,3,4,5,4,
岐阜県,美濃関CC,美濃関カントリークラブ,C001877,out+in,5,4,3,4,3,4,4,4,5,4,5,4,4,4,3,4,3,5,
岐阜県,むらさき野CC,むらさき野カントリークラブ,C001866,out+in,4,4,3,4,5,4,3,5,4,5,4,4,4,3,4,5,3,4,
岐阜県,名岐国際GC妻木,名岐国際ゴルフ倶楽部妻木,C001867,out+in,4,5,3,4,4,4,3,5,4,4,5,3,4,4,4,3,4,5,
岐阜県,名岐国際GC三国,名岐国際ゴルフ倶楽部三国,C001868,out+in,5,3,4,3,4,5,4,4,4,4,4,3,5,3,5,4,4,4,
岐阜県,ﾒﾀﾞﾘｵﾝ ﾍﾞﾙｸﾞﾗﾋﾞｱ,メダリオン・ベルグラビアリゾート,C001869,out+in,4,4,5,3,4,5,4,3,4,4,4,5,3,4,4,4,3,5,
岐阜県,メナードCC西濃,メナードカントリークラブ西濃コース,C001870,out+in,4,3,5,5,4,3,4,4,4,4,5,5,3,4,5,3,4,4,
岐阜県,山岡CC,山岡カントリークラブ,C001871,out+in,4,5,3,4,3,4,5,4,4,4,4,3,5,4,3,4,5,4,
岐阜県,やまがたGC美山,やまがたゴルフ倶楽部美山コース,C001881,out+in,5,4,3,4,4,3,4,4,5,4,4,3,4,4,5,3,4,5,
岐阜県,ﾕｰｸﾞﾘｰﾝ中津川GC,ユーグリーン中津川ゴルフ倶楽部,C001882,out+in,4,4,4,3,5,4,5,3,4,4,3,5,4,5,4,4,3,4,
岐阜県,養老CC,養老カントリークラブ,C001872,out+in,4,4,3,5,4,4,5,3,4,5,3,4,4,5,4,4,3,4,
岐阜県,ﾚｲｸｸﾞﾘｰﾝGCみさの,レイクグリーンゴルフ倶楽部みさの,C001873,out+in,4,4,5,4,3,4,4,3,5,4,4,3,4,5,4,4,3,5,
岐阜県,ﾚｲｸｸﾞﾘｰﾝGCレイク,レイクグリーンゴルフ倶楽部レイク,C001874,out+in,4,5,4,3,5,4,3,4,4,5,4,4,4,3,4,3,5,4,
岐阜県,麗澤瑞浪GC高原,麗澤瑞浪ゴルフ倶楽部高原コース,C001859,out+in,4,4,5,3,4,4,3,4,5,4,3,5,3,4,4,5,4,4,
岐阜県,麗澤瑞浪GC屏風山,麗澤瑞浪ゴルフ倶楽部屏風山コース,C001860,all,5,4,3,4,4,4,3,5,4,,,,,,,,,,
岐阜県,ワールドレイクGC,ワールドレイクゴルフ倶楽部,C001875,out+in,4,3,5,4,4,4,3,4,5,4,4,3,4,5,4,4,3,5,
岐阜県,鷲ヶ岳高原GC,鷲ヶ岳高原ゴルフ倶楽部,C001876,out+in,5,4,3,4,4,5,3,4,4,4,5,3,4,4,5,4,3,4,
静岡県,G8富士CC,G8富士カントリークラブ,C001932,out+in,5,3,4,4,3,4,5,4,4,4,4,3,5,4,4,5,3,4,
静岡県,PGM御殿場CC,PGM御殿場カントリークラブ,C001893,out+in,5,4,5,3,4,4,4,3,4,5,4,3,4,4,4,4,3,5,
静岡県,朝霧CC,朝霧カントリークラブ,C001889,out+in,5,4,3,4,4,5,3,4,4,5,4,3,4,4,5,3,4,4,
静岡県,朝霧ｼﾞｬﾝﾎﾞﾘｰ甲斐,朝霧ジャンボリーゴルフクラブ甲斐,C001892,all,4,4,5,4,3,4,4,3,5,,,,,,,,,,
静岡県,朝霧ｼﾞｬﾝﾎﾞﾘｰ駿河,朝霧ジャンボリーゴルフクラブ駿河,C001890,all,4,4,5,3,4,4,5,3,4,,,,,,,,,,
静岡県,朝霧ｼﾞｬﾝﾎﾞﾘｰ富士,朝霧ジャンボリーゴルフクラブ富士,C001891,all,5,4,3,4,4,5,4,3,4,,,,,,,,,,
静岡県,愛鷹ｼｯｸｽﾊﾝﾄﾞﾚｯﾄﾞ,愛鷹シックスハンドレッドクラブ,C001894,out+in,4,4,4,3,5,4,5,3,4,4,4,3,5,4,4,3,4,5,
静岡県,芦の湖CC,芦の湖カントリークラブ,C001895,out+in,4,4,4,5,3,4,5,3,4,3,5,4,4,4,4,3,4,5,
静岡県,熱海GC,熱海ゴルフ倶楽部,C002000,all,3,3,3,4,3,4,5,5,3,,,,,,,,,,
静岡県,天城高原GC,天城高原ゴルフコース,C001896,out+in,4,4,4,3,5,3,4,5,4,4,5,4,4,3,4,3,5,4,
静岡県,伊豆大仁CC天城,伊豆大仁カントリークラブ天城,C001899,all,4,3,5,4,4,4,3,5,4,,,,,,,,,,
静岡県,伊豆大仁CC箱根,伊豆大仁カントリークラブ箱根,C001897,all,5,4,3,5,3,4,4,4,4,,,,,,,,,,
静岡県,伊豆大仁CC富士,伊豆大仁カントリークラブ富士,C001898,all,4,4,5,3,4,3,5,4,4,,,,,,,,,,
静岡県,伊豆国際CC,伊豆国際カントリークラブ,C001900,out+in,5,3,4,4,4,5,3,4,4,5,4,3,4,5,4,3,4,4,
静岡県,伊豆下田CC,伊豆下田カントリークラブ,C002003,out+in,5,4,3,4,4,3,5,4,4,4,4,3,4,5,4,4,3,5,
静岡県,伊豆にらやまCC中,伊豆にらやまカントリークラブ中,C001903,all,4,3,4,4,4,3,5,4,5,,,,,,,,,,
静岡県,伊豆にらやまCC西,伊豆にらやまカントリークラブ西,C001902,all,4,4,3,4,5,4,3,4,5,,,,,,,,,,
静岡県,伊豆にらやまCC東,伊豆にらやまカントリークラブ東,C001904,all,4,4,3,4,4,4,3,5,5,,,,,,,,,,
静岡県,伊豆ハイツGC,伊豆ハイツゴルフ倶楽部,C001901,out+in,5,4,4,3,5,4,4,3,4,4,4,3,5,4,5,3,4,4,
静岡県,伊東CC,伊東カントリークラブ,C001905,out+in,4,5,3,5,4,4,4,3,4,4,4,4,3,5,3,5,4,4,
静岡県,いなさGC,いなさゴルフ倶楽部,C001906,out+in,4,4,3,5,4,4,5,3,4,4,4,5,4,4,3,4,3,5,
静岡県,稲取GC海,稲取ゴルフクラブ海,C001907,all,5,4,3,4,4,4,5,3,4,,,,,,,,,,
静岡県,稲取GC島,稲取ゴルフクラブ島,C001908,all,4,3,4,4,5,3,4,5,4,,,,,,,,,,
静岡県,稲取GC森,稲取ゴルフクラブ森,C001909,all,4,4,3,5,4,3,5,4,4,,,,,,,,,,
静岡県,稲取GC山,稲取ゴルフクラブ山,C001910,all,4,5,3,4,4,4,4,3,5,,,,,,,,,,
静岡県,オーシャンGC,オーシャンゴルフクラブ,C002010,all,3,3,4,3,4,4,3,3,3,,,,,,,,,,
静岡県,小田原日動御殿場,小田原ゴルフ倶楽部日動御殿場コース,C001912,out+in,5,4,3,5,4,3,4,4,4,5,4,4,3,4,4,3,4,5,
静岡県,掛川CC,掛川カントリークラブ,C001990,out+in,4,3,4,5,4,5,3,4,4,5,4,4,3,5,4,4,3,4,
静岡県,掛川ｸﾞﾘｰﾝﾋﾙCC,掛川グリーンヒルカントリークラブ,C001913,out+in,4,3,4,4,4,5,3,5,4,5,4,3,4,4,4,3,4,5,
静岡県,葛城GC宇刈,葛城ゴルフ倶楽部宇刈,C001914,out+in,5,4,3,4,4,3,4,4,5,5,4,3,4,4,3,4,5,4,
静岡県,葛城GC山名,葛城ゴルフ倶楽部山名,C001915,out+in,4,4,5,3,5,4,3,4,4,4,3,4,4,4,5,4,3,5,
静岡県,川奈ﾎﾃﾙGC大島,川奈ホテルゴルフコース大島,C001916,out+in,4,3,4,4,4,3,4,5,4,4,4,4,4,3,4,3,5,4,
静岡県,川奈ﾎﾃﾙGC富士,川奈ホテルゴルフコース富士,C001917,out+in,4,4,5,5,3,4,4,3,4,3,5,4,4,4,5,3,4,4,
静岡県,函南GC箱根,凾南ゴルフ倶楽部箱根,C001919,out+in,4,5,5,4,3,5,3,4,3,5,4,3,4,4,3,4,4,5,
静岡県,函南GC富士,凾南ゴルフ倶楽部富士,C001918,out+in,5,4,4,3,4,5,3,4,4,4,3,4,4,3,5,4,5,4,
静岡県,ｶﾝﾅﾐｽﾌﾟﾘﾝｸﾞｽCC,かんなみスプリングスカントリークラブ,C001920,out+in,5,3,5,3,5,4,3,4,4,4,3,5,4,3,5,4,3,5,
静岡県,菊川CC,菊川カントリークラブ,C001921,out+in,4,5,4,3,4,5,4,3,4,4,4,4,4,3,5,3,5,4,
静岡県,ギャツビイGC,ギャツビイゴルフクラブ,C001922,out+in,5,4,4,3,4,4,5,3,4,3,4,4,5,4,4,4,3,5,
静岡県,ｸﾞﾗﾝﾃﾞｨ浜名湖GC,グランディ浜名湖ゴルフクラブ,C001923,out+in,4,4,4,5,3,4,3,4,5,4,4,3,5,4,4,3,4,5,
静岡県,ｸﾞﾗﾝﾌｨｰﾙｽﾞCC,グランフィールズカントリークラブ,C001924,out+in,5,4,4,3,5,4,3,4,4,5,3,4,4,3,4,4,5,4,
静岡県,ゴールド川奈CC,ゴールド川奈カントリークラブ,C001925,out+in,5,4,4,5,4,3,4,3,4,4,4,5,3,4,4,3,4,5,
静岡県,御殿場GC,御殿場ゴルフ倶楽部,C001926,out+in,5,4,3,4,4,5,4,3,4,4,5,3,5,4,5,3,3,4,
静岡県,御殿場東名GC,御殿場東名ゴルフクラブ,C001977,out+in,4,4,4,3,5,5,3,4,4,4,3,4,4,4,3,4,5,5,
静岡県,ｻﾞ･ﾌｫﾚｽﾄCC一宮,ザ・フォレストカントリークラブ一宮,C001930,all,5,4,4,3,5,4,3,4,4,,,,,,,,,,
静岡県,ｻﾞ･ﾌｫﾚｽﾄCC橘,ザ・フォレストカントリークラブ橘,C001931,all,5,3,4,4,5,4,3,4,4,,,,,,,,,,
静岡県,ｻﾞ･ﾌｫﾚｽﾄCC天竜,ザ・フォレストカントリークラブ天竜,C001929,all,5,4,5,3,4,4,4,3,4,,,,,,,,,,
静岡県,相良CC,相良カントリー倶楽部,C001927,out+in,4,4,5,3,4,3,5,4,4,5,4,4,3,4,4,3,4,5,
静岡県,サザンクロスR,サザンクロスリゾート,C001928,out+in,5,4,4,4,3,4,3,5,4,4,4,4,3,4,4,5,3,5,
静岡県,三甲GC富士C東西,三甲ゴルフ倶楽部富士コース東西,C002011,out+in,4,3,4,5,3,4,5,4,4,4,4,5,3,4,4,3,4,5,
静岡県,三甲GC富士C南北,三甲ゴルフ倶楽部富士コース南北,C002012,out+in,5,4,4,3,4,5,3,4,4,5,4,4,4,3,5,4,3,4,
静岡県,静岡C島田GC,静岡カントリー島田ゴルフコース,C001933,out+in,4,4,3,4,4,5,3,4,5,5,4,3,4,4,5,4,3,4,
静岡県,静岡C浜岡小笠,静岡カントリー浜岡コース＆ホテル小笠,C001998,out+in,4,4,3,5,4,3,4,5,3,5,5,4,3,4,4,3,5,4,
静岡県,静岡C浜岡高松,静岡カントリー浜岡コース＆ホテル高松,C001999,out+in,4,4,5,3,5,4,3,4,4,4,5,4,4,3,4,5,3,4,
静岡県,静岡C袋井コース,静岡カントリー袋井コース,C001934,out+in,5,4,5,3,4,4,4,3,4,4,3,4,5,4,3,4,4,5,
静岡県,静岡よみうりCC,静岡よみうりカントリークラブ,C001935,out+in,5,4,3,4,5,4,4,3,4,4,3,4,5,4,3,5,4,4,
静岡県,十里木CC,十里木カントリークラブ,C001941,out+in,5,4,4,3,5,4,3,4,4,5,3,4,4,5,3,4,4,4,
静岡県,修善寺CC,修善寺カントリークラブ,C001936,out+in,4,3,5,4,4,3,4,4,5,4,4,3,5,4,4,3,5,4,
静岡県,新沼津CC,新沼津カントリークラブ,C001940,out+in,4,4,3,4,3,5,4,4,5,5,4,3,4,3,4,5,4,4,
静岡県,裾野CC,裾野カンツリー倶楽部,C001942,out+in,4,5,4,3,4,4,4,3,5,5,4,3,4,4,4,4,3,5,
静岡県,大熱海国際GC熱海,大熱海国際ゴルフクラブ熱海,C001946,out+in,4,5,3,5,4,4,3,4,4,5,4,5,4,3,4,3,4,4,
静岡県,大熱海国際GC大仁,大熱海国際ゴルフクラブ大仁,C001945,out+in,4,5,3,4,4,4,3,5,4,4,3,4,5,3,5,4,3,5,
静岡県,大富士GC,大富士ゴルフクラブ,C001947,out+in,4,4,3,5,3,4,5,4,4,3,4,4,5,3,4,5,4,4,
静岡県,太平洋C御殿場,太平洋クラブ御殿場コース,C001944,out+in,4,4,5,3,4,5,3,4,4,4,5,4,3,4,4,4,3,5,
静岡県,太平洋御殿場ｳｴｽﾄ,太平洋クラブ御殿場ウエストコース,C001943,out+in,5,4,4,3,4,4,3,5,4,4,4,3,5,4,4,5,3,4,
静岡県,東名CC愛鷹,東名カントリークラブ愛鷹,C001948,all,4,4,5,3,4,4,3,5,4,,,,,,,,,,
静岡県,東名CC裾野,東名カントリークラブ裾野,C001949,all,4,4,5,3,4,3,4,5,4,,,,,,,,,,
静岡県,東名CC桃園,東名カントリークラブ桃園,C001950,all,3,5,4,4,4,4,3,4,5,,,,,,,,,,
静岡県,東名富士CC,東名富士カントリークラブ,C001951,out+in,4,3,4,4,3,5,4,4,5,4,4,4,5,3,4,3,4,5,
静岡県,豊岡国際CC岩室,豊岡国際カントリークラブ岩室,C001953,all,3,3,4,4,4,4,5,4,4,,,,,,,,,,
静岡県,豊岡国際CCｼｼﾌﾄﾞｳ,豊岡国際カントリークラブ獅子ｹ鼻・不動,C001952,out+in,4,3,5,4,4,4,5,3,4,3,4,5,4,4,3,4,5,4,
静岡県,中伊豆グリーンC,中伊豆グリーンクラブ,C001954,out+in,4,3,4,5,4,3,5,4,4,4,3,4,5,4,4,4,3,5,
静岡県,西熱海GC,西熱海ゴルフコース,C001955,out+in,4,4,4,3,4,4,4,3,4,4,4,5,5,3,4,4,4,3,
静岡県,西富士GC,西富士ゴルフ倶楽部,C001911,out+in,4,4,3,5,3,5,4,4,4,4,4,5,3,4,4,3,4,5,
静岡県,日本平GC,日本平ゴルフクラブ,C001956,all,4,4,4,3,5,4,3,4,4,,,,,,,,,,
静岡県,沼津GC愛鷹,沼津ゴルフクラブ愛鷹,C001960,all,4,3,5,4,3,4,5,4,4,,,,,,,,,,
静岡県,沼津GC伊豆,沼津ゴルフクラブ伊豆,C001961,all,4,4,3,4,5,4,4,3,5,,,,,,,,,,
静岡県,沼津GC駿河,沼津ゴルフクラブ駿河,C001962,all,4,4,5,4,4,3,4,3,4,,,,,,,,,,
静岡県,沼津国際CC天城,沼津国際カントリークラブ天城,C001959,all,4,4,4,4,3,5,3,5,4,,,,,,,,,,
静岡県,沼津国際CC箱根,沼津国際カントリークラブ箱根,C001958,all,5,4,3,5,4,4,3,4,4,,,,,,,,,,
静岡県,沼津国際CC富士,沼津国際カントリークラブ富士,C001957,all,5,3,4,4,4,4,5,3,4,,,,,,,,,,
静岡県,浜名湖CC潮見,浜名湖カントリークラブ潮見,C001965,all,4,4,3,5,4,4,4,5,3,,,,,,,,,,
静岡県,浜名湖CC中,浜名湖カントリークラブ中,C001964,all,5,3,4,5,3,4,4,4,4,,,,,,,,,,
静岡県,浜名湖CC浜名湖,浜名湖カントリークラブ浜名湖,C001963,all,4,4,4,3,5,4,3,4,5,,,,,,,,,,
静岡県,浜松CC,浜松カントリークラブ,C001966,out+in,4,4,4,3,5,4,3,4,5,4,5,4,3,4,4,3,5,4,
静岡県,浜松シーサイドGC,浜松シーサイドゴルフクラブ,C001967,out+in,5,4,4,3,4,4,4,3,5,4,3,4,4,4,5,4,3,5,
